spawn_ID	race	class	minlevel	maxlevel	weapon_id	defense	resist	movement	attributes	loot	sprite	Size	Skillset	AI	faction	gender	portrait	onDieConditions	onDieActions	onAggroSound	onDieSound
coral_snake	weak	warrior	11	11	coral_bite	0	0,-40,0,20,300,11	1	[beast]	coral	snake2	0.6		patroller	beasts	M	0			snake	
kurg_ape	strong	warrior	8	9	steel_longsword	0	30,0,0,0,0,0	1.1	[beast]		ape	0.6	bash#1	patroller	beasts	M	0			monster_deep_4	
kurg_elder	strong	warrior	12	14	bluesteel_longsword	2	50,30,30,0,0,30	1.1	[beast]	ape	ape	0.85	bash#2	patroller	beasts	M	0			monster_deep_4	
kurg_silverback	strong	cleric	12	14	bluesteel_longsword	1	50,30,30,0,0,30	1.1	[beast]	ape	ape_white	0.65	heal_wounds#2	patroller	beasts	M	0			monster_deep_4	
kurg_king	boss	warrior	17	18	vorator_bite	8	90,50,50,0,0,40	1.2	[beast][giant]	"dragon;consumables_16;shards_boss_fixed;kurg_king"	ape	1.15	"bash#3;whirlwind#2"	patroller	beasts	M	0			monster_deep_5	
H6_chancellor	miniboss	warrior	14	14	scimitar_flames	4	50,50,50,50,50,20	1		H6_chancellor	"male_tunic_red;composite/male_mainhand_greatsword"	1	bash#2	patroller	player	M	100				
H6_director	boss	warrior	15	17	fire_claw_15	4	0,-100,200,200,200,40	1	[detector][fire_elemental][giant][outsider]	H6_director	demon	1.15	"duel#2;flurry#2"	patroller	enemy	M	0			monster_deep_2	
H6_snake	strong	rogue	13	13	falchion_shock	9	50,50,50,120,120,50	1	[detector][immortal]		female_purple_ssword	1	"stab#3;assassinate#2"	patroller	player	F	58				
G6_snake	boss	rogue	13	13	falchion_shock	9	50,50,50,120,120,50	1	[detector]	zilda	female_purple_ssword	1	"stab#4;assassinate#2;flurry#2"	patroller	enemy	F	58	VariableEqual#snake_gang,80	setVariable#snake_gang,90		
H6_clerk		cleric	9	9	lightning2	1	50,50,50,40,40,40	1	[detector]	H6_bank_clerk	male_tunic_blue	1		patroller	neutral	M	90				
D12_warrior	strong	warrior	13	13	bluesteel_longsword	5		1	[shield]		male_mail	1		patroller	player	M	10		IncVariable#D12_dead,1		
D12_warrior_silver	strong	warrior	13	13	bluesteel_longsword	18		1	[shield][silver]		male_mail	1		patroller	player	M	10		IncVariable#D12_dead,1		
D12_xerla	miniboss	warrior	14	14	bluesteel_greatsword	18		1	[shield][silver]		female_knight	1		patroller	player	F	30		IncVariable#D12_dead,1		
horror	boss	warrior	24	24	undermother_bite	12	50,50,50,100,90,240	1.3	[beast][giant][detector][growth][outsider]		horror_LARGE	0.8		patroller	enemy	M	0			monster_deep_3	
steel_spider		warrior	18	18	robot_melee	2	300,300,-50,300,300,0	1	[explosive][robot]	robot	robot2	0.85		patroller	enemy	M	0			robot1	
steel_wizard	strong	warrior	18	18	ion_cannon	2	300,300,-50,300,300,0	1	[explosive][robot][detector]	robot	robot	0.9		patroller	enemy	M	0			robot2	
valeran	boss	warrior	19	19	fire_claw_15	25	250,250,250,0,0,200	1	[shield]	valeran	"composite/male_plate;composite/male_head2;composite/male_mainhand_battleaxe"	1	"flurry#3;resilience#3;bash#3;heavyhand#3"	patroller	player	M	52				
war_droid	miniboss	warrior	21	21	ion_cannon2	6	300,300,0,300,300,0	1	[explosive][robot][detector]	ark_chest2	robot	1.15		patroller	enemy	M	0			robot2	
I3_amarisa	miniboss	cleric	16	16	lightning3	4	240,60,60,60,60,60	1			"composite/female_tunic;composite/female_head3"	1		patroller	neutral	F	19		SetVariable#where_is_amarisa,200		
forsaken_knight	miniboss	warrior	20	20	vorator_bite	15	50,50,50,40,40,40	1	[shield]	dungeon_chest_17	male_mail	1	"duel#3;flurry#3"	patroller	neutral	M	10				
forsaken_assassin	miniboss	rogue	20	20	falchion_shock	9	50,50,50,120,120,50	1	[detector]	dungeon_chest_17	female_purple_ssword	1	"stab#4;assassinate#3"	patroller	neutral	F	58				
forsaken_mage	miniboss	cleric	20	20	death_ray_lich	4	240,60,60,60,60,60	1	[detector]	imperial_chest_15	"composite/female_tunic;composite/female_head"	1	heal_wounds#3	patroller	neutral	F	32				
forsaken_knight2	miniboss	warrior	20	20	vorator_bite	15	50,50,50,40,40,40	1	[shield]	valeran	male_knight	1	"duel#3;flurry#3"	patroller	neutral	M	10				
magister	boss	cleric	24	24	death_ray_lich	8	80,60,60,60,60,60	1	[detector]	imperial_chest_15	"composite/male_clothesblack;composite/male_head"	1		patroller	neutral	M	26				
forsaken_calenda	miniboss	cleric	20	20	lightning3	4	240,60,60,60,60,60	1	[detector]		female_white	1	heal_wounds#3	patroller	player	F	32				
forsaken_calenda_victim	boss	cleric	20	20	lightning3	4	240,60,60,60,60,60	1	[detector]	calenda	female_white	1	heal_wounds#3	patroller	neutral	F	32		SetVariable#ark_lothasan,95		
amarisa_reactor	boss	cleric	19	19	death_ray_lich	6	60,60,60,60,60,60	1		amarisa_reactor	"composite/female_tunic;composite/female_head3"	1		patroller	neutral	F	19		"SetVariable#where_is_amarisa,210;SetVariable#ark_lothasan,86"		
familiar1		warrior	2	2	shock_dagger	2	"""-25,-25,200,0,100,0"""	1	[outsider][shock_elemental]		adt_sparkling	.6		patroller	enemy	M	0			"goblin-7;goblin-11;goblin-13"	
familiar2		warrior	4	6	shock_dagger	4	"""-25,-25,200,0,100,0"""	1	[outsider][shock_elemental]		adt_sparkling	.8		patroller	enemy	M	0			"goblin-7;goblin-11;goblin-13"	
fire_elemental_1	strong	warrior	7	7	fire_punch_1	5	300,-100,60,60,60,0	1	[outsider][fire_elemental]		fire_elemental	.65		patroller	enemy	M	0				
fire_elemental_2	strong	warrior	10	10	fire_punch_1	7	300,-100,60,60,60,0	1	[outsider][fire_elemental]		fire_elemental	.75		patroller	enemy	M	0				
fire_elemental_3	strong	warrior	13	13	fire_punch_2	8	300,-100,60,60,60,0	1	[outsider][fire_elemental]		fire_elemental	.9		patroller	enemy	M	0				
ice_elemental_1	strong	warrior	7	7	ice_punch_1	7	"""-100,300,60,60,60,0"""	1	[outsider][ice_elemental]		ice_elemental	.65		patroller	enemy	M	0				
ice_elemental_2	strong	warrior	10	10	ice_punch_1	9	"""-100,300,60,60,60,0"""	1	[outsider][ice_elemental]		ice_elemental	.75		patroller	enemy	M	0				
ice_elemental_3	strong	warrior	13	13	ice_punch_2	10	"""-100,300,60,60,60,0"""	1	[outsider][ice_elemental]		ice_elemental	.9		patroller	enemy	M	0				
earth_elemental_1	strong	warrior	13	13	war_maul_heavy	12	90,70,70,70,-75,65	0.95	[detector][shield][outsider]	rock_golem	golem_rock	0.85		patroller	enemy	M	0			monster_deep_3	
golem_iron_1	strong	warrior	15	15	giant_punch	9	90,10,250,70,70,70	0.9		iron_golem	golem	1		patroller	enemy	M	0			monster_deep_3	
h12_woodsman	strong	warrior	11	11	steel_axe	2	0,100,0,0,0,0	1	[detector]		"composite/male_clothesred;composite/male_head;composite/male_mainhand_axe"	1	bash#1	patroller	neutral	M	0				
IM_greyrune	miniboss	cleric	15	15	lightning2	2	20,30,30,0,0,0	1.1	[detector]	"humanoid_boss;IM_greyrune"	"male_tunic_red;composite/male_mainhand_greatsword"	1		patroller	neutral	M	83				
IM_night_lord	boss	warrior	16	16	nightwalker_touch	25	90,90,-100,90,90,50	1.05	[undead][ghost][shield]	IM_night_lord	ghost	1.25		patroller	enemy	M	0	VariableLower#lady_night,100	"ItemDeactivate#barrier_statue;SetVariable#lady_night,100;IncVariable#REP_thuram,5;GainXP#9000"	skeleton3	
arcane_knight_captain	miniboss	warrior	14	14	greatsword_ice2	20	50,50,50,50,50,20	1	[shield]		male_knight	1	"whirlwind#2;resilience#3"	patroller	player	M	84				
IM_amarisa	miniboss	cleric	16	16	lightning3	4	240,60,60,60,60,60	1			"composite/female_tunic;composite/female_head3;composite/female_mainhand_staff"	1		patroller	player	F	19				
g13_dragon	boss	warrior	20	20	ice_claw_15	11	"""-30,200,40,0,0,0"""	1.1	[detector][giant][ice_elemental]	"dragon;g13_dragon"	wyvern_white	1.5		patroller	enemy	M	0		setVariable#dragonslayer,1	monster_deep_2	
elemental_acid_epic	strong	warrior	19	19	poison_claw_15	3	25,25,90,90,90,25	1	[detector][toxic_elemental]		golem_green	1		patroller	enemy	M	0			monster_deep_3	
mutant_rat	strong	warrior	15	15	toxic_bite	4	90,90,90,0,250,0	1	[beast]		rat	1.2	fury#2	patroller	enemy	M	0			monster_deep_1	
mutant_devourer		warrior	16	16	devourer_bite	5	150,150,150,0,0,80	1	[beast]	devourer	worm	.9		patroller	enemy	M	0			insect	
skeleton_giant	miniboss	warrior	16	16	sword_ice_3	6	0,0,0,300,180,0	1	[undead]		adt_skeleton	1.4	bash#2	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
J12_skeleton_giant	miniboss	warrior	16	16	sword_ice_3	6	0,0,0,300,180,0	1	[undead]	J12_skeleton_giant	adt_skeleton	1.4	bash#2	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
demilich	miniboss	cleric	17	17	death_ray_lich	5	80,20,0,120,120,0	1.1	[detector][undead][ghost]	"consumables_16;consumables_16"	skeleton_mage_high	1.05	"holy_shield#4;heal_wounds#4"	patroller	enemy	M	0				
carrion_lord	boss	warrior	22	22	devourer_bite	8	150,150,150,0,0,80	1	[beast]	"IM_boss;dragon;consumables_16;consumables_16"	worm	1.2		patroller	enemy	M	0			insect	
IM_sewer_lich	boss	cleric	21	21	death_ray_epic	12	120,20,0,180,180,0	1.1	[detector][undead][ghost]	"IM_boss;lich;consumables_16;consumables_16"	skeleton_mage_high	1.1	"holy_shield#4;heal_wounds#4"	patroller	enemy	M	0				
golem_steel	strong	warrior	20	20	robot_melee	9	50,50,250,250,250,70	1		iron_golem	golem	1		patroller	enemy	M	0			monster_deep_3	
blue_wizard		cleric	20	20	ice_shot_epic	5	50,250,120,40,40,40	1	[detector]	shock_imp	"male_tunic_blue;composite/male_mainhand_staff"	1		patroller	enemy	M	16				
red_wizard		cleric	20	20	fire_shot_epic	5	250,50,120,40,40,40	1	[detector]	shock_imp	"male_tunic_red;composite/male_mainhand_rod"	1		patroller	enemy	M	16				
ice_elemental_epic	strong	warrior	18	18	ice_punch_2	10	"""-100,300,160,60,60,0"""	1	[outsider][ice_elemental]		ice_elemental	1		patroller	enemy	M	0				
fire_elemental_epic	strong	warrior	18	18	fire_punch_2	8	300,-100,160,60,60,0	1	[outsider][fire_elemental]		fire_elemental	1		patroller	enemy	M	0				
white_dragon_epic	boss	warrior	22	22	ice_claw_15	11	"""-30,200,40,0,0,0"""	1.1	[detector][giant]	"IM_boss;dragon;consumables_16;shards_boss"	wyvern_white	1.5		patroller	enemy	M	0		setVariable#dragonslayer,1	monster_deep_2	
red_wizard_lord	boss	cleric	23	23	fire_shot_epic2	9	250,50,120,40,40,40	1	[detector]	"IM_boss;lich;consumables_16;consumables_16"	"male_tunic_red;composite/male_mainhand_greatstaff"	1.1		patroller	enemy	M	16	VariableLower#sewer_horrors,70	"SetVariable#sewer_horrors,70;IncVariable#REP_thuram,5"		
IM_breno	strong	warrior	18	18	falchion_shock	9	175,175,50,50,50,50	1	[detector][immortal]		"composite/male_plate;composite/male_head_chain;composite/male_mainhand_battleaxe"	1		patroller	player	M	59				
IM_demon	strong	warrior	17	17	fire_claw_15	2	250,-50,0,0,0,0	1	[outsider]	fire_imp	adt_imp	1.25		patroller	enemy	M	0			monster_deep_3	
IM_demon_greater	boss	warrior	22	22	fire_claw_15	3	0,0,200,200,200,40	1	[detector][fire_elemental][giant][outsider]	"dragon;consumables_16;consumables_16"	demon	1		patroller	enemy	M	0			monster_deep_2	
IM_lord_pit	boss	warrior	25	25	fire_claw_15	10	0,0,200,200,200,40	1	[detector][fire_elemental][giant][outsider]	"IM_boss;dragon;consumables_16;consumables_16"	demon	1.2		patroller	enemy	M	0			monster_deep_2	
arena_decurion	miniboss	warrior	13	13	bluesteel_greatsword	6	30,30,30,30,30,0	1	[shield]		female_mail	1	"resilience#2;duel#2"	patroller	enemy	F	0				
arena_sargos	boss	warrior	14	14	bluesteel_greatsword	14	50,50,50,80,80,80	1	[shield]		male_slave	1.15	"whirlwind#2;resilience#2;fury#3"	patroller	enemy	M	60				
D13_mantros	miniboss	cleric	15	15	lightning2	7	20,30,30,0,0,0	1	[detector]	"humanoid_boss;IM_greyrune"	"male_tunic_blue;composite/male_mainhand_rod"	1	heal_wounds,4	patroller	neutral	M	78				
C13_monk		warrior	13	13	bluesteel_hammer	2	30,30,30,30,30,0	1.1		monk	male_slave	0.95	bash#2	patroller	neutral	M	0				
C13_monk_healer		cleric	12	12	poison_knife	2	30,30,30,30,30,0	1.1		monk	female_slave	0.95	heal_wounds#2	patroller	neutral	F	0				
C13_monk_leader	miniboss	cleric	14	14	poison_knife	2	30,30,30,30,30,0	1.1		C13_monk_boss	male_tunic_grey	1	heal_wounds#2	patroller	neutral	M	46		"setVariable#ancient_seal,50;ItemHide#barrier;ItemWalkable#barrier;SetVariable#TMP_talk_hirge,1"		
C13_redmoon	boss	warrior	17	17	greatsword_thunder	12	190,190,190,190,190,190	1		"consumables_16;consumables_16"	female_var_warrior	1.1	"flurry#3;heavyhand#3"	patroller	player	F	57				
shadow_lesser		warrior	13	14	tiger_bite_corrupted	4	100,50,180,90,90,-60	1.3	[shadow]		spider	.9		patroller	enemy	M	0			insect	
shadow_hound		warrior	12	13	tiger_bite_corrupted	4	100,50,180,90,90,-60	1.2	[shadow]		wolf	0.85	fury#2	patroller	enemy	M	0			beast1	
lost_soul	strong	cleric	14	14	death_ray_15	3	100,50,180,90,90,-60	1.1	[shadow]	shadow	male_tunic_grey	1	heal_wounds#3	patroller	enemy	M	0				
shadow_raging		warrior	17	17	death_knight	5	100,50,180,90,90,-60	1.1	[shadow]	shadow	adt_orc_warrior	1.2	fury#3	patroller	enemy	M	0			orc2	
shadow_greater	miniboss	warrior	19	19	death_knight	6	100,50,180,90,90,-60	1.2	[shadow]	humanoid_boss	ape	1.3	"bash#3;fury#3"	patroller	enemy	M	0			monster_deep_5	
dark_presence	boss	warrior	21	21	death_claw_20	8	180,50,180,180,180,-60	1.2	[shadow]	"dragon;consumables_16"	worm	1.45	fury#3	patroller	enemy	M	0			monster_deep_2	
void_lord	boss	warrior	24	24	death_claw_20	11	180,50,180,180,180,-60	1.3	[shadow]	C13_void_lord	wyvern_red	1.5	fury#3	patroller	enemy	M	0			monster_deep_2	
stormknight	miniboss	warrior	13	13	stormblade2	9	0,0,80,0,0,0	1	[shield]	stormknight	"composite/male_plate;composite/male_head;composite/male_offhand_shield;composite/male_mainhand_longsword"	1	duel#2	patroller	neutral	M	0				
stormknight_captain	miniboss	warrior	14	14	stormblade2	10	0,250,250,250,250,0	1	[shield][toxic_aura]	"humanoid_boss;I9_fendrick"	"composite/male_plate;composite/male_head_plate;composite/male_mainhand_maul"	1.1	"heavyhand#2;duel#2"	patroller	neutral	M	104				
I9_necromancer	boss	cleric	14	14	death_ray_15	1	50,50,50,0,0,0	1	[detector]	laboratory_13	male_tunic_blue	1	heal_wounds#2	patroller	neutral	M	56		"ItemHide#barrier;ItemWalkable#barrier;"		
beheaded		warrior	9	9	war_maul	4	0,0,0,300,180,0	0.9	[undead][shield]		composite/male_clothes	1		patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
beheaded2		warrior	9	9	war_maul	4	0,0,0,300,180,0	0.9	[undead][shield]		composite/female_clotheswhite	1		patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
beheaded3		warrior	9	9	war_maul	4	0,0,0,300,180,0	0.9	[undead][shield]		composite/male_shorts	1		patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
executioner	boss	warrior	16	16	greataxe_death_3	10	0,250,250,250,250,0	1	[undead][shield]	humanoid_boss	"composite/male_plate;composite/male_mainhand_battleaxe"	1.16	"precission_strikes#2;massive_criticals#2;flurry#2"	patroller	enemy	M	0		SetVariable#executioner_dead,1		
vampire	miniboss	warrior	15	15	greataxe_death_3	9	"""-30,50,80,60,60,0"""	1	[vampire]	knight	vampire	1		patroller	enemy	M	0				
vampire_lord	boss	warrior	17	17	nightwalker_touch	10	"""-30,50,80,60,60,0"""	1	[vampire]	"humanoid_boss;I9_lord"	"vampire;composite/male_mainhand_greatsword"	1.1		patroller	enemy	M	0				
I9_baron	miniboss	warrior	15	15	stormblade2	10	0,250,250,250,250,0	1	[shield]	I9_baron	"composite/male_plate;composite/male_head_plate;composite/male_mainhand_maul"	1.1	"heavyhand#2;duel#2"	patroller	neutral	M	105		"SetVariable#invitation,90;ItemHide#grate1;ItemWalkable#grate1"		
beggar		warrior	8	8	war_maul	2		1			male_tunic_grey	1		civilian	neutral	M	31				
rexadon	strong	rogue	14	14	tier4_shortsword_fire	3	0,0,0,-50,80,0	1	[shield]	rexadon	rexadon	.9	stab#3	patroller	enemy	M	0				
rexadon_shaman	strong	cleric	15	15	war_maul	6	30,30,30,-30,80,30	1	[shield]	rexadon	rexadon_lord	.9	"holy_shield#2;heal_wounds#3"	patroller	enemy	M	0				
rexadon_champion	miniboss	warrior	18	18	tier4_shortsword_fire	6	0,0,0,-50,80,0	1	[shield]	rexadon	rexadon_lord	1.1	flurry#3	patroller	enemy	M	0				
blood_wraith		warrior	14	14	death_knight	25	"""-60,-60,-80,200,200,-60"""	1	[undead][ghost][shield]	blood_wraith	wraith_knight	1		patroller	enemy	M	0			skeleton3	
H10_thalassos	miniboss	cleric	13	13	war_maul	0	30,30,30,30,30,0	1	[detector][immortal]		male_green	1	heal_wounds#2	patroller	neutral	M	109				
H10_azeran	boss	cleric	17	17	ice_shot_epic	8	50,250,120,40,40,40	1	[detector]		"male_tunic_blue;composite/male_mainhand_staff"	1		patroller	enemy	M	112		"StartConversation#azeran,H10_azeran_defeated;"		
abyss_demon	strong	warrior	14	14	fire_claw_15	6	250,-50,0,0,0,0	1	[outsider]	fire_imp	adt_imp	1.25		patroller	enemy	M	0			monster_deep_3	
city_lord	miniboss	warrior	15	15	sword_ice_3	6	0,0,0,300,180,0	1.1	[undead][shield]	h10_lord	skeleton_knight	1	"flurry#2;duel#2"	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
city_lady	miniboss	rogue	12	12	permafrost_bow	0	0,0,0,300,180,0	0.9	[undead]	h10_lady	skeleton_archer	1	archery#3	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
C10_stone_fang	boss	warrior	14	14	bluesteel_greatsword	6	60,60,60,0,0,20	1	[detector]	consumables_16	male_var_leader	1.1	"duel#2;heavyhand#2"	patroller	player	M	40				
C10_centurion	boss	warrior	14	14	bluesteel_longsword	13	60,60,60,0,0,20	1	[detector][shield]	C10_centurion	"composite/male_plate;composite/male_head;composite/male_offhand_shield;composite/male_mainhand_longsword"	1.1	duel#3	patroller	player	M	114	"VariableGreater#last_legion,0;VariableLower#last_legion,90"	"SetVariable#last_legion,90;SetVariable#C10_camp_evacuated,1"		
C11_hunting_moon	boss	warrior	20	20	sword_ice_3	12	80,80,80,20,20,20	1	[detector]	C11_hunting_moon	female_var_warrior	1.1	"flurry#3;heavyhand#3;duel#2;fury#2"	patroller	player	F	66	"VariableGreater#last_legion,0;VariableLower#last_legion,30"	SetVariable#last_legion,30		
varannari_warrior	strong	warrior	11	11	steel_longsword	3	60,60,60,0,0,20	1			male_var_warrior	1.1		patroller	player	M	0				
varannari_druid	strong	cleric	11	11	ice_blast	3	50,50,50,50,50,30	1	[detector]	witch	female_var	0.9	"holy_shield#2;heal_wounds#2"	patroller	enemy	F	0				
j12_hidalix	boss	warrior	17	17	ice_claw_15	11	"""-30,200,40,0,0,0"""	1.1	[detector][giant]	"dragon;consumables_16;shards_boss"	wyvern_white	1.5		patroller	enemy	M	0		"ItemDeactivate#gate1;setVariable#track_forsaken,90;setVariable#dragonslayer,1"	monster_deep_2	
j12_kalagru	boss	warrior	31	31	undermother_bite	14	200,90,200,90,90,90	1	[detector][fire_elemental][giant][outsider]	"greater_demon;j12_castle_demon"	demon	1.5	"heavyhand#3;fury#2"	patroller	neutral	M	94		"ItemDeactivate#gate3;SetVariable#j12_gate3,1"	monster_deep_2	
j12_elemental_lord_ice	boss	warrior	25	25	ice_claw_epic	10	140,140,200,200,200,90	1	[detector][ice_elemental][giant][outsider]	J12_elemental_lord	ice_elemental	1.5		patroller	enemy	M	0		"ItemDeactivate#gate2;SetVariable#j12_gate2,1"	monster_deep_3	
C12_nightmare_dragon	boss	warrior	20	20	death_claw_20	7	"""60,-70,50,100,300,0"""	1.1	[detector][shadow]	consumables_16	wyvern	1.2	fury#1	patroller	enemy	M	0		SetVariable#path_deer,60	monster_deep_2	
C12_nightwalker	miniboss	warrior	16	16	nightwalker_touch	12	"""0,-50,0,100,100,-20"""	1.05	[undead]		ghost	1.4		patroller	enemy	M	0			skeleton3	
C12_lich_varessa	boss	cleric	22	22	lightning_epic	10	120,-60,40,180,180,40	1.1	[detector][undead][ghost]	"lich;C12_varessa"	skeleton_mage_high	1	heal_wounds#4	patroller	enemy	M	0				
C12_lich_mylora	boss	warrior	22	22	greataxe_death_3	16	"""-60,20,40,180,180,40"""	1.1	[detector][undead][ghost]	"lich;C12_mylora"	skeleton_knight	1.1	"heavyhand#2;duel#2;flurry#3"	patroller	enemy	M	0				
C12_lich_blafarne	boss	rogue	22	22	permafrost_bow_npc	12	120,20,-60,180,180,40	1.1	[detector][undead][ghost]	"lich;C12_blafarne"	skeleton_archer	1.1	"archery#3;precission_shots#2;massive_criticals#2"	patroller	enemy	M	0				
F6_golem_war	miniboss	warrior	20	20	robot_melee	9	50,50,250,250,250,70	1	[detector]	"iron_golem;F6_golem"	golem	1.1	"heavyhand#3;fury#2"	patroller	enemy	M	0			monster_deep_3	
F6_rexadon_boss	miniboss	cleric	18	18	war_maul	7	30,30,30,-30,80,30	1	[shield]	rexadon_chest	rexadon_lord	1	"holy_shield#3;heal_wounds#3;heavyhand#2"	patroller	enemy	M	113				
old_one	strong	warrior	17	17	fire_claw_15	4	250,-20,250,250,250,30	1	[undead]		ghoul	1		patroller	enemy	M	0			monster_deep_3	
old_one_green		warrior	18	18	toxic_spit	1	"""-20,250,250,250,250,30"""	1	[undead][detector][toxic_aura]		ghoul_green	.85		patroller	enemy	M	0			monster_deep_3	
old_one_purple	miniboss	warrior	19	19	death_claw_20	1	250,250,-20,250,250,30	1	[undead][detector][shield]		ghoul_purple	1.2	"heavyhand#2;flurry#2"	patroller	enemy	M	0			monster_deep_3	
clockwork	weak	rogue	9	9	bluesteel_longsword	0	40,40,40,0,0,0	0.9	[explosive]		golem	0.4		patroller	enemy	M	0				
F6_azeran	boss	warrior	17	17	ice_shot_epic	9	50,250,120,40,40,40	1			"male_tunic_blue;composite/male_mainhand_staff"	1		patroller	neutral	M	115		SetVariable#temple_sleepers,90		
F6_azeran_clone		warrior	14	14	fire_shot_epic	5	50,250,120,40,40,40	1			"male_tunic_blue;composite/male_mainhand_staff"	1		patroller	enemy	M	0				
C11_centurion	boss	warrior	14	14	bluesteel_longsword	13	60,60,60,0,0,20	1	[detector][shield]		"composite/male_plate;composite/male_head"	1.1	duel#3	patroller	neutral	M	114				
