spawn_ID	race	class	minlevel	maxlevel	weapon_id	defense	resist	movement	attributes	loot	sprite	Size	Skillset	AI	faction	gender	portrait	onDieConditions	onDieActions	onAggroSound	onDieSound
honorary_guardian_nabiya	miniboss	cleric	15	22	blessed_adamantite_longsword	14	40,40,0,180,50,90	1.1	[shield][detector]		"composite/female_gold_plate;composite/female_head2;composite/female_mainhand_greatsword"	1	"holy_shield#3;flurry#3;heavyhand#2;heal_wounds#4"	patroller	player	F	37		setVariable#nabiya_follow,1		
priest_warrior_vernon	miniboss	warrior	21	24	blessed_bluesteel_greatsword	12	150,0,0,180,0,100	1	[detector][shield]	damned_loot_2	"male_plate2;composite/male_mainhand_greatsword"	1	"cleave#1;resilience#3;bash#3;heavyhand#2;massive_criticals#2"	patroller	enemy	M	0				
honorary_guardian_sylvia	miniboss	cleric	18	23	bluesteel_maul	11	150,0,0,180,0,70	1.1	[shield]	damned_loot_1	"female_mail2;composite/female_mainhand_mace;composite/female_offhand_buckler"	1	"holy_shield#3;arbenos_might#3;heal_wounds#4"	patroller	enemy	F	0				
disciple_deborg	miniboss	rogue	21	23	permafrost_bow	9	150,0,0,180,0,50	1	[detector]	damned_loot_3	"male_mail2;composite/male_mainhand_greatbow"	1	"archery#3;rapid_fire#3;precission_shots#1;massive_criticals#1"	patroller	enemy	M	0				
priestess_agarta_earvist	miniboss	cleric	23	25	greataxe_epic_holy	9	180,0,50,180,0,80	1	[detector][spirit_elemental]	damned_loot_4	"female_tunic_white;composite/female_mainhand_yellowstaff"	1	"holy_shield#3;heal_wounds#4;guardian_wolf#3;massive_criticals#2;precission_shots#1"	patroller	enemy	F	0				
supreme_priest_killian	boss	cleric	25	28	blessed_adamantite_greatsword	15	180,40,40,180,20,100	1	[shield][detector][spirit_elemental]	damned_loot_5	"composite/male_gold_plate;composite/male_head_gold_plate;composite/male_mainhand_zweihander"	1	"heavyhand#3;holy_shield#4;heal_wounds#4;guardian_wolf#4;massive_criticals#3;precission_strikes#2"	patroller	neutral	M	81		setVariable#curses_dont_die,50		
villager_male_purple	weak	warrior	4	4	iron_dagger	0		1			male_purple	1		civilian	neutral	M	0				
swamp_rat2		warrior	8	10	toxic_bite	2	0,25,0,0,70,0	1	[beast]		rat	1		patroller	beasts	M	0			"rat1;rat2;rat3"	
swamp_critter		warrior	8	15	toxic_bite	2	-40,15,0,0,100,0	1	[beast]	spider	swamp_critter	0.7	flurry#1	patroller	beasts	M	0			"swamp1;swamp2"	
swamp_horror	miniboss	warrior	14	20	toxic_bite_monstruous	3	-40,25,0,0,180,10	1	[beast]	"spider;spider"	swamp_critter	1	"flurry#2;fury#1"	patroller	beasts	M	0			swamp3	
spotted_swamp_critter	strong	warrior	10	17	toxic_bite	2	-40,15,0,0,120,0	1	[beast]	spider	swamp_critter	0.8	flurry#1	patroller	beasts	M	0		StartConversation#sirius_molten,J7_6_Sirius_Molten_2	"swamp1;swamp2"	
mad_fox		rogue	6	9	wolf_bite	0	-25,25,0,0,0,0	1.2	[beast]	fox	fox	0.7	stab#0,1	patroller	beasts	M	0			"fox1;fox2"	
rarefied_deer		warrior	12	14	deer_bite	2	-25,45,0,0,0,0	1.1	[beast]	deer	deer	1	bash#1	patroller	beasts	M	0			"deer1;deer2"	
polar_bear_2		warrior	14	15	bear_bite_ice	2	"""-25,250,0,0,0,0"""	1.1	[beast]	polar_bear	bear_white	1	fury#2	patroller	beasts	M	0			med	
snow_leopard_2		warrior	16	18	bear_bite_ice	2	-35,200,0,0,0,0	1.3	[beast]	snow_leopard	tiger_write	1	flurry#2	patroller	beasts	M	0			"tigr1;tigr2"	
ice_drake_2	strong	warrior	13	14	ice_claw_10	5	"""-25,300,0,0,0,0"""	1		ice_drake	wyvern_white	0.8		patroller	beasts	M	0			monster_deep_3	
ice_worm		warrior	12	16	ice_claw_10	2	-45,200,-10,10,200,90	1	[beast]	carrion	worm2	0.85		patroller	enemy	M	0			worm	
warrior_northman_female	strong	warrior	9	22	bluesteel_longsword	9	20,130,0,0,0,10	1	[shield]		"female_mail;composite/female_head_chain"	1	flurry#2	patroller	player	F	43				
warrior_northman_male	strong	warrior	10	22	bluesteel_longsword	10	20,130,0,0,0,10	1	[shield]		"male_mail;composite/male_head_chain"	1	flurry#2	patroller	player	M	30				
sorceress_northman	strong	cleric	12	22	staff_3	5	30,145,30,0,0,20	1	[shield]		"composite/female_tunic;composite/female_head;composite/female_mainhand_spear"	1	"heal_wounds#3"	patroller	player	F	0				
sorceress_northman_2	strong	cleric	12	22	staff_death_2	5	20,85,0,120,0,20	1	[shield]		"composite/female_tunic_black;composite/female_head;composite/female_mainhand_blackstaff"	1	"heal_wounds#3"	patroller	player	F	0				
warrior_northman_female_2	miniboss	warrior	12	22	bluesteel_longsword	9	20,130,0,0,0,40	1	[detector][shield]		"composite/female_mail;composite/female_head2;composite/female_mainhand_shortsword;composite/female_offhand_sword"	1	"flurry#3;heavyhand#2"	patroller	player	F	0		setVariable#cwintercalm_follow,1		
warrior_northman_female_3	miniboss	warrior	11	21	bluesteel_longsword	9	20,130,0,0,0,40	1	[detector][shield][immortal]		"composite/female_mail;composite/female_head2;composite/female_mainhand_zweihander"	1	"flurry#3;heavyhand#2"	patroller	player	F	0		setVariable#swintercalm_follow,1		
warrior_northman_male_2	miniboss	warrior	12	22	bluesteel_longsword	10	20,130,0,0,0,40	1	[detector][shield]		"male_mail2;composite/male_head_leather;composite/male_mainhand_zweihander"	1	"flurry#3;heavyhand#2"	patroller	player	M	0		setVariable#doomalone_follow,1		
warrior_northman_male_3	miniboss	warrior	12	22	bluesteel_longsword	5	20,130,0,0,20,20	1	[detector]		"composite/male_leather;composite/male_head;composite/male_mainhand_battleaxe"	1.1	"heavyhand#2;bash#2"	patroller	player	M	0		setVariable#hughinge_follow,1		
J8_13_bandit	miniboss	rogue	14	17	bluesteel_dagger_poison	6		1	[detector]	outlaw_chest_10	"male_blue;composite/male_mainhand_dagger"	1	"stab#2;assassinate#2"	patroller	neutral	M	90		setVariable#lucrative_undertaking,50		
honorary_guardian_female	miniboss	cleric	15	22	longsword_paladin	12	40,40,0,180,50,50	1.1	[shield][detector]		"composite/female_gold_plate;composite/female_head_gold_plate;composite/female_mainhand_zweihander"	1	"holy_shield#3;flurry#3;heal_wounds#4"	patroller	player	F	46				
honorary_guardian_male	miniboss	cleric	15	22	longsword_paladin	14	40,40,0,180,50,50	1	[shield][detector]		"composite/male_gold_plate;composite/male_head_gold_plate;composite/male_mainhand_zweihander"	1	"holy_shield#3;bash#3;heal_wounds#4"	patroller	player	M	32				
priest_warrior_ryurger	miniboss	warrior	14	23	mino_greataxe_epic	8	30,100,0,180,10,20	1	[shield][immortal]		"male_barbarian;composite/male_mainhand_battleaxe;composite/male_offhand_sword"	1.1	"fury#3;heavyhand#2;duel#2"	patroller	player	M	87				
honorary_guardian_glover	miniboss	cleric	14	21	sword_flaming	14	40,80,0,180,50,50	1	[shield][detector]		"composite/male_gold_plate;composite/male_head_hood;composite/male_mainhand_zweihander;composite/male_offhand_shieldgold"	1	"holy_shield#3;bash#3;heal_wounds#4"	patroller	player	M	96		setVariable#death_glover,2		
priestess_warrior_anabel	miniboss	cleric	13	21	sword_flaming_2	6	40,70,50,180,0,20	1	[detector][immortal]		"female_tunic_white;composite/female_mainhand_greatsword"	1	"holy_shield#3;heavyhand#1;heal_wounds#4"	patroller	player	F	47		setVariable#death_anabel,2		
priestess_warrior_anabel_2	miniboss	cleric	13	21	sword_flaming_2	6	40,70,50,180,0,20	1	[detector][silver][immortal]		"female_tunic_white;composite/female_mainhand_greatsword"	1	"holy_shield#3;heavyhand#1;heal_wounds#4"	patroller	player	F	47				
disciple_auburn	miniboss	rogue	12	20	vulcan_bow	6	30,60,0,180,0,20	1	[detector]		"male_mail2;composite/male_mainhand_greatbow"	1	"archery#3;precission_shots#1;massive_criticals#1"	patroller	player	M	97		setVariable#death_auburn,2		
domesticated_polar_bear		warrior	14	15	bear_bite_ice	2	"""-25,250,0,0,0,0"""	1.1	[beast]	polar_bear	bear_white	0.7	fury#2	patroller	player	M	0			med	
human_archer_female	strong	rogue	9	18	long_bow	15		1			"female_leather2;composite/female_mainhand_longbow"	1		patroller	player	F	35				
huntress_scarlett	strong	rogue	9	18	composite_bow	2	70,40,0,0,20,0	1	[immortal]		"female_leather2;composite/female_mainhand_longbow"	1		patroller	player	F	45				
hunter_mironn	strong	rogue	9	18	long_bow	3	80,40,0,0,10,10	1	[immortal]		male_archer	1		patroller	player	M	95		setVariable#mironn_follow,1		
sirius_molten	strong	warrior	10	18	steel_maul	2	80,40,0,0,20,0	1	[immortal]		"composite/male_leather;composite/male_head;composite/male_mainhand_spear"	1		patroller	player	M	94				
savage_female	miniboss	warrior	10	20	steel_maul	4	50,60,0,0,70,20	1	[detector]		"female_naked;composite/female_mainhand_spear"	1	"cleave#1;fury#2"	patroller	player	F	46		StartConversation#savage_female,J8_3_Savage_2		
savage_female_2	strong	warrior	10	20	steel_maul	1	60,30,0,0,50,20	1	[detector][immortal]		"female_naked;composite/female_mainhand_spear"	1		patroller	player	F	46				
J8_2_banbit		rogue	7	10	bluesteel_dagger_poison	5		1		bandit_5	male_black_ssword	1	stab#2	patroller	neutral	M	74		setVariable#problem_mironn,30		
J7_13_yeti	strong	warrior	16	16	ice_punch_2	2	"""-25,250,90,30,30,30"""	1.05	[beast]	yeti	yeti	0.9	flurry#2	patroller	beasts	M	0		setVariable#scripture_mission,40	"yeti1;yeti2;yeti3"	
J7_8_banbit		rogue	11	14	bluesteel_dagger_poison	5		1		bandit_5	male_black_ssword	1	stab#2	patroller	bandits	M	4		setVariable#check_honesty,50		
demon_bear	boss	warrior	28	33	ice_claw_epic	16	"""-15,250,110,210,130,90"""	1.2	[beast][detector][giant][outsider]	"d_regent;book_tr_loot2;bear_elder;bear_elder"	bear_demon	2	"cleave#2;heavyhand#3;fury#3;bash#3;precission_strikes#3;massive_criticals#3"	patroller	beasts	M	0		StartConversation#ryurger,J8_14_Ryurger_3	med	
village_werewolf	strong	warrior	16	17	bluesteel_shortsword	1	0,60,20,20,20,0	0.9	[shapechanger][beast]		werewolf_clothed	0.8	fury#2	patroller	beasts	M	0			obr1	
J8_4_werewolf	miniboss	warrior	17	17	bluesteel_shortsword	2	0,60,20,20,20,10	1.2	[shapechanger][shield]		werewolf_clothed	1	"fury#2;heavyhand#2"	patroller	beasts	M	0		StartConversation#anabel,J8_14_Anabel_2	obr1	
good_bitch_1		rogue	6	7	dildo	1		1			female_underwear_1	1		patroller	player	F	0			"hey1;ston"	
good_bitch_2		rogue	6	7	dildo	1		1			female_underwear_2	1		patroller	player	F	0			"hey1;ston"	
preator_anwar	miniboss	warrior	12	18	bluesteel_longsword	11		1	[detector]		"composite/male_plate;composite/male_head2;composite/male_mainhand_zweihander"	1.2	"cleave#1;duel#2"	patroller	player	M	101		StartConversation#nail,C9_nail2		
jude		rogue	8	12	bluesteel_dagger_poison	5		1			"female_leather2;composite/female_mainhand_dagger"	1		patroller	player	F	2		setVariable#death_jude,2		
said	strong	warrior	7	10	iron_longsword	4		1	[shield]		male_leather	1		patroller	player	M	103		setVariable#death_said,2		
makbul		rogue	7	11	thrown_knife	4		1		bandit_3	male_black_ssword	1		patroller	player	M	102		setVariable#death_makbul,2		
nail	miniboss	rogue	10	17	steel_axe	8		1	[immortal]		"male_leather2;composite/male_head_leather;composite/male_mainhand_dagger;composite/male_offhand_axe"	1		patroller	player	M	104				
nail_2	miniboss	rogue	10	17	steel_axe	8		1			"male_leather2;composite/male_head_leather;composite/male_mainhand_dagger;composite/male_offhand_axe"	1		patroller	player	M	104		StartConversation#anwar2,C9_anwar2		
magician_fire	boss	cleric	18	23	fire_shot2	6	300,0,0,0,0,20	1	[detector][shield]	mag_fire_loot	"male_tunic_white;composite/male_mainhand_staff"	1	"precission_shots#2;heal_wounds#2"	patroller	enemy	M	0		StartConversation#fmage,C9_dead_mage		
runaway_slave_male		warrior	8	13	iron_dagger	3		1			male_slave	1		patroller	player	M	105		StartConversation#slave1,C8_slave_death		
runaway_slave_male_2		warrior	7	11	iron_dagger	2		1			male_slave	1		patroller	player	M	106		StartConversation#slave2,C8_slave_death		
runaway_slave_female		warrior	7	11	iron_dagger	2		1			female_slave	1		patroller	player	F	4		StartConversation#slave3,C8_slave_death		
runaway_slave_female_2		warrior	7	11	iron_dagger	2		1			female_slave	1		patroller	player	F	4		StartConversation#slave4,C8_slave_death		
C9_blood_wraith	strong	warrior	13	19	death_knight	25	"""-60,-60,-80,200,200,-60"""	1	[undead][ghost][shield]	blood_wraith	wraith_knight	1		patroller	enemy	M	0		StartConversation#wraith,C9_wraith	skeleton3	
lavaman	strong	warrior	11	19	fire_punch_2	8	300,-100,0,40,90,0	1	[fire_elemental]	lavaman_loot	fire_elemental	1		patroller	enemy	M	0	VariableLower#fiery_dancing,59	IncVariable#fiery_dancing,1		
lavaman2	strong	warrior	11	19	fire_punch_2	8	300,-100,0,40,90,0	1	[fire_elemental]	lavaman_loot	fire_elemental	1		patroller	enemy	M	0				
C8_demonic_captain	miniboss	warrior	16	21	fire_claw_15	5	200,-50,0,0,0,20	1.1	[outsider][fire_elemental]	fire_imp	adt_imp	1.5		patroller	enemy	M	0		setVariable#fiery_dancing,45	"demon"	
femipet	boss	warrior	19	25	fire_claw_15	5	0,0,140,200,200,70	1	[detector][fire_elemental][giant][outsider]	"greater_demon;greater_demon;greater_demon;shards_boss"	demon	1.5	"cleave#2;bash#3"	patroller	neutral	M	107		StartConversation#femipet,C8_dead_demon	demon	
gruselig	boss	warrior	20	26	fire_claw_15	13	300,-30,100,70,70,10	1.2	[detector][fire_elemental][giant]	"dragon;dragon;dragon;book_sk_loot2;shards_boss"	wyvern_red	1.8	"cleave#3;fury#3"	patroller	player	M	108			drako1	
NG_house_banbit		rogue	9	18	bluesteel_dagger	5		1		bandit_5	male_black_ssword	1	stab#2	patroller	bandits	M	19		StartConversation#thief,NG_house_thief_dead		
H10_banbit		rogue	10	19	bluesteel_dagger	5		1	[detector]		male_black_ssword	1	stab#2	patroller	neutral	M	112		StartConversation#outlaw,H10_outlaw_dead		
K11_wizard	miniboss	cleric	15	20	wand_death_4	8	40,40,100,40,80,20	1			"male_tunic_grey;composite/male_mainhand_greatstaff"	1	heal_wounds#3	patroller	player	M	113		StartConversation#outlaw,K11_outlaw_dead		
percival	strong	rogue	13	18	poison_knife	4	10,30,0,0,10,20	1	[immortal]		"male_leather2;composite/male_mainhand_dagger"	1		patroller	player	M	109				
percival2	strong	rogue	13	18	poison_knife	4	10,30,0,0,10,20	1	[immortal]		"male_green"	1		patroller	player	M	109				
C8_demon	boss	warrior	21	25	fire_claw_15	6	0,0,140,200,200,70	1	[detector][fire_elemental][giant][outsider]	"greater_demon;greater_demon"	demon	1.6	"cleave#1;heavyhand#3"	patroller	enemy	M	0		setVariable#smoke_without_fire,95	"demon"	
male_backwards	weak	warrior	4	4	iron_dagger	0		1			male_backwards	1		civilian	neutral	M	0				
male_upsidedown	weak	warrior	4	4	iron_dagger	0		1			male_upsidedown	1		civilian	neutral	M	0				
male_bighead	weak	warrior	4	4	iron_dagger	0		1			male_evil_head	3		civilian	neutral	M	0				
male_impenetrable	boss	warrior	4	23	iron_dagger	40		1			male_slave	1.1		civilian	enemy	M	0				
golem_workshop	miniboss	warrior	17	23	robot_melee	15	50,50,250,250,250,70	1		workshop_loot_1	golem	1.3	"cleave#1;bash#3;precission_strikes#1;massive_criticals#2"	patroller	enemy	M	0			monster_deep_3	
knight_workshop	miniboss	warrior	15	21	longsword_death_2	10	50,50,40,120,80,60	1	[shield]	workshop_loot_2	male_knight	1.1	"whirlwind#1;resilience#3;precission_strikes#1;massive_criticals#2"	patroller	enemy	M	0				
ghost_workshop	miniboss	warrior	13	23	vorator_bite	18	"""-10,-10,-50,170,170,30"""	1.1	[undead][ghost]	workshop_loot_3	black_death_knight	1.3		patroller	enemy	M	0			skeleton3	
zombie_workshop	miniboss	warrior	13	23	vorator_bite	10	-25,70,50,200,100,40	1	[undead]	workshop_loot_4	adt_zombie	1.2		patroller	enemy	M	0			"zombie1;zombie2;zombie3"	
imp_death	weak	warrior	7	12	death_shot	2	0,0,0,200,0,0	1	[outsider][ghost]		adt_imp_black	0.9		patroller	enemy	M	0			"imp1;imp2;imp3"	
imp_death_2		warrior	8	15	wraith_touch	3	0,0,0,200,0,0	1	[outsider][ghost]		adt_imp_black	1.1		patroller	enemy	M	0			"imp1;imp2;imp3"	
H9_bandit	miniboss	rogue	8	18	steel_mace	2		1			"male_black;composite/male_mainhand_mace"	1		patroller	neutral	M	115		StartConversation#girl1,H9_girl		
H9_girl	miniboss	rogue	7	17	toxic_dagger	1		1			"female_naked;composite/female_mainhand_dagger"	1		patroller	neutral	F	7		StartConversation#bandit1,H9_bandit		
rickman	miniboss	rogue	12	22	bluesteel_longsword	2		1			"adaon"	1.1		patroller	neutral	M	116		StartConversation#boss1,F10_rickman		
rickman_2	miniboss	rogue	12	22	bluesteel_longsword	2		1	[immortal]		"adaon"	1.1		patroller	player	M	116				
rickman_3	miniboss	rogue	12	22	adamantite_greatsword	2		1	[immortal]		"adaon;composite/male_mainhand_dyldo"	1.1		patroller	player	M	116				
rickman_4	miniboss	rogue	12	22	bluesteel_longsword	2		1	[detector]		"adaon"	1.1		patroller	player	M	116		"StartConversation#boss1,E10_rickman"		
rickman_naked	boss	rogue	22	26	adamantite_greatsword	9	0,0,10,0,80,40	1.4	[detector]	"rickman_loot"	"composite/male_naked;composite/male_head_leather;composite/male_mainhand_dyldo"	1.2	"stab#4;assassinate#3;flurry#3;precission_strikes#3;massive_criticals#3"	patroller	enemy	M	117		"setVariable#sin_kingdom,77;StartConversation#agnes,I9_agnes3"	"superboss"	
jumbo	miniboss	rogue	12	22	adamantite_greatsword	2		1	[detector]		"male_naked;composite/male_mainhand_dyldogreen"	1.1		patroller	player	M	0			"zola1;zola2"	
johnny		rogue	8	18	steel_mace	2		1	[immortal]		"male_black;composite/male_mainhand_mace"	1		patroller	player	M	115				
dominatrix_philippa	boss	rogue	22	26	satisfier_bow	7	10,10,10,0,60,40	1	[detector]	"dominatrix_loot"	"dominatrix;composite/female_mainhand_greatbow"	1	"archery#3;rapid_fire#3;massive_criticals#3;precission_shots#3"	patroller	neutral	F	8		setVariable#sin_kingdom,40		
dominatrix_philippa_2	miniboss	rogue	12	22	poison_knife	2		1	[immortal]		"female_tunic_violet"	1	"precission_shots#2"	patroller	player	F	8				
dominatrix_philippa_3	miniboss	rogue	12	22	satisfier_bow	2		1	[immortal]		"dominatrix2;composite/female_mainhand_greatbow"	1		patroller	player	F	8				
agnes_1	miniboss	warrior	13	23	bluesteel_greatsword	3	10,10,0,0,20,30	1	[detector]	"agnes_loot"	"female_barbarian;composite/female_head2;composite/female_mainhand_zweihander"	1.1	"fury#2"	patroller	player	F	9		setVariable#sin_kingdom,20		
agnes_2	miniboss	cleric	13	23	bluesteel_greatsword	3	10,10,0,0,20,30	1	[immortal]		"female_barbarian;composite/female_head2;composite/female_mainhand_zweihander"	1.1	"heal_wounds#3;fury#2"	patroller	player	F	9				
bodyguard_1	miniboss	warrior	15	21	bluesteel_maul	4	10,10,0,0,30,35	1.1	[detector]	"bodyguard_loot1"	"composite/female_head;composite/female_barbarian;composite/female_mainhand_maul"	1.2	"cleave#1;fury#2"	patroller	player	F	0				
bodyguard_2	miniboss	warrior	15	21	bluesteel_greataxe	4	10,10,0,0,30,35	1.1	[detector]	"bodyguard_loot2"	"composite/female_head;composite/female_barbarian;composite/female_mainhand_battleaxe"	1.2	"cleave#1;fury#2"	patroller	player	F	0				
bodyguard_3		warrior	11	21	bluesteel_maul	4		1.1	[detector]		"female_leather2;composite/female_mainhand_maul"	1.2	"fury#2"	patroller	player	F	0				
bodyguard_4		warrior	11	21	bluesteel_greataxe	4		1.1	[detector]		"female_leather2;composite/female_mainhand_battleaxe"	1.2	"fury#2"	patroller	player	F	0				
christine_1	miniboss	rogue	11	21	bluesteel_dagger_poison	1	0,0,0,0,30,10	1	[detector]	"christine_loot"	"female_slave;composite/female_mainhand_dagger;composite/female_offhand_sword"	1	"stab#2"	patroller	player	F	12				
christine_2	miniboss	rogue	11	21	bluesteel_dagger_poison	1	0,0,0,0,30,10	1	[immortal]		"female_slave;composite/female_mainhand_dagger;composite/female_offhand_sword"	1	"stab#2"	patroller	player	F	12				
guy_mask		warrior	8	18	wolf_bite	1		1		"guymask_loot"	"male_naked;composite/male_head_leather"	1		patroller	player	M	3			"grunt1;grunt2;grunt3"	
vince_1		rogue	8	18	steel_axe	2		1	[immortal]		"male_black;composite/male_offhand_axe"	1		patroller	player	M	2				
vince_2	miniboss	rogue	8	18	steel_axe	2		1		"bandit_chest_6"	"male_black;composite/male_offhand_axe"	1		patroller	player	M	2		setVariable#sin_kingdom,65		
bandit_rick		rogue	8	18	steel_shortsword	2		1		"bandit_chest_6"	"male_black_ssword"	1		patroller	player	M	34				
bandit_rick_2		rogue	8	18	steel_shortsword	2		1		"bandit_chest_6"	"male_black_ssword"	1		patroller	bandits	M	0				
bandit_rick_3		cleric	8	18	ice_knife_2	2		1	[detector]	"bandit_chest_6"	"male_black_ssword"	1	"heal_wounds#4"	patroller	player	M	0			"whip_m1;whip_m3"	
bandit_rick_4		rogue	8	18	steel_shortsword	2		1		"bandit_chest_6"	"male_black_ssword"	1		patroller	player	M	0			"penetration1;penetration2;penetration3;penetration4"	
bandit_rick_5	miniboss	cleric	18	18	ice_knife_2	6		1	[detector]	"bandit_chest_6"	"male_black_ssword"	1	"heal_wounds#4"	patroller	player	M	0			"osel;osel2"	
NG_bandit_rick	miniboss	rogue	13	21	steel_shortsword	2		5		"bandit_chest_6"	"male_black_ssword"	1		patroller	bandits	M	0		setVariable#sin_kingdom,90		
G10_bandit_male	miniboss	rogue	13	21	steel_shortsword	2		5		"bandit_chest_6"	"male_black_ssword"	1		patroller	bandits	M	90		StartConversation#G10_robber,G10_robber		
bandit_female_dom		rogue	7	17	steel_shortsword	2		1		bandit_chest_6	female_purple_ssword	1		patroller	player	F	0				
bandit_female_archer		rogue	9	19	poison_bow	2		1		"outlaw_elite_archer"	"female_green;composite/female_mainhand_longbow"	1	"archery#1"	patroller	player	F	0				
bandit_female_dom_2	miniboss	warrior	10	20	bluesteel_longsword	3	5,5,0,0,10,10	1	[detector]	"bandit_chest_6"	"female_barbarian"	1.1		patroller	player	F	0		StartConversation#bandit1,H9_bandit2		
bandit_female_heal		cleric	10	20	sword_flaming_2	2	5,5,0,0,10,15	1	[shield]	"bandit_chest_6;bandit_chest_6"	"female_barbarian"	1	"heal_wounds#3;arbenos_might#2"	patroller	player	F	0				
gunnild	miniboss	rogue	10	18	toxic_spit	1	10,0,0,0,90,0	1		"gunnild_loot"	female_tunic	1		patroller	player	F	10				
mikaela	miniboss	wizard	13	23	wand_power	1	0,5,10,0,10,20	1	[detector]	"turquoise_loot"	"composite/female_naked_blue;composite/female_head4"	0.9	"archery#2;precission_shots#2"	patroller	neutral	F	13				
just_sex	miniboss	warrior	15	21	bluesteel_mace	6	5,10,0,0,30,40	1	[detector]	"just_loot1"	"male_black2;composite/male_mainhand_mace;composite/male_offhand_buckler"	1.2	"fury#2"	patroller	bandits	M	0			"cake4"	
your_best_friend	miniboss	warrior	15	21	bluesteel_greataxe	3	5,10,0,0,30,40	1	[detector]	"just_loot2"	"male_black2;composite/male_mainhand_axe;composite/male_offhand_axe"	1.2	"cleave#1;fury#2"	patroller	bandits	M	0			"cake2"	
sweet	miniboss	rogue	13	20	permafrost_bow_npc	2	5,5,0,0,20,10	1	[detector]	"just_loot3"	"male_naked;composite/male_mainhand_greatbow"	1.1	"archery#1"	patroller	bandits	M	0			"cake1"	
bandit_captive		rogue	4	7	goblin_stick	0		1			male_naked	1		patroller	bandits	M	0			"grunt1;grunt2;grunt3"	
female_scream		rogue	4	4	dildo	0		1			female_naked	1		patroller	bandits	F	0			"whip1;whip2;whip3;whip4;whip5;whip6"	
male_scream		rogue	4	4	dumbbell	0		1			male_naked	1		patroller	bandits	M	0			"whip_m1;whip_m2;whip_m3"	
F10_bandit_female_archer		rogue	9	19	poison_bow	2		1		"outlaw_elite_archer"	"female_green;composite/female_mainhand_longbow"	1	"archery#1"	patroller	player	F	14		setVariable#death_fighter_l,2		
F10_bandit_female_heal		cleric	10	20	sword_flaming_2	2	5,5,0,0,10,15	1	[shield]	"bandit_chest_6;bandit_chest_6"	"female_barbarian"	1	"heal_wounds#3;arbenos_might#2"	patroller	player	F	15		setVariable#death_fighter_m,2		
bandit_female_setup	weak	wizard	4	19	dumbbell	0		1		dungeon_chest_3	"female_red;composite/female_mainhand_mace"	1		patroller	bandits	F	16				
male_green_1	weak	rogue	4	18	iron_shortsword	1		0.9		green_loot_1	"male_green_skin;composite/female_mainhand_mace"	0.5		patroller	enemy	M	5			"green1;green2;green3"	
male_green_2	weak	rogue	4	18	short_bow	1		0.9		green_loot_2	"male_green_skin;composite/male_mainhand_shortbow"	0.5		patroller	enemy	M	0			"green1;green2;green3"	
male_green_3	weak	rogue	4	18	iron_shortsword	1		0.9		green_loot_1	"male_green_skin;composite/female_mainhand_mace"	0.5		patroller	enemy	M	6		StartConversation#greenman2,H11_greenman2		
male_invisibleman		rogue	4	18	iron_shortsword	1		1		invisibleman_loot	"invisible"	1		patroller	neutral	M	0		IncVariable#further_into_forest,1		
male_littleman		rogue	4	18	iron_mace	1		0.9		littleman_loot	"male_green"	0.5		patroller	neutral	M	7		IncVariable#further_into_forest,1		
female_cornstalk		rogue	4	18	iron_maul	1		1.2		cornstalk_loot	"female_slave"	3		patroller	neutral	F	17		IncVariable#further_into_forest,1		
statue	strong	warrior	8	23	ice_shot_epic	5	-150,270,0,0,100,100	0	[detector][ice_elemental]	statue	"statue"	0.9		patroller	enemy	M	0			"statue"	
god_male	weak	warrior	102	102	iron_dagger	0		0			god	0.8		civilian	neutral	M	8				
knave_male	strong	rogue	7	17	sword_flaming	1	0,150,0,0,150,0	1	[detector][immortal]		"adaon"	1		patroller	player	M	9				
father_knave	miniboss	warrior	8	18	steel_mace	1	0,50,0,0,30,10	1	[detector]		"male_barbarian;composite/male_mainhand_maul"	1		patroller	enemy	M	13		StartConversation#father2,H12_father		
giant_polar_elder	miniboss	warrior	19	20	bear_bite_ice_elder	5	"""-35,250,40,20,20,0"""	1.2	[beast]	giant_bear_elder	bear_white	1.6	fury#3	patroller	enemy	M	0			med	
ancient_troll	boss	warrior	21	31	war_maul_heavy	15	"""-60,40,40,40,300,50"""	0.8	[aberration][regeneration][detector]	"ancient_troll;troll_king;shards_boss"	troll	1.7	"cleave#1;fury#1;bash#2;precission_strikes#2;massive_criticals#2"	patroller	player	M	0			"eggs1;eggs2"	
sealmaster_1	miniboss	warrior	12	21	fire_shot2	20	"""30,-30,-50,170,170,10"""	1.1	[undead][ghost][detector]	death_knight	black_death_knight	1.3		patroller	enemy	M	0			skeleton3	
sealmaster_2	miniboss	warrior	12	21	lightning2	20	"""-50,30,-30,170,170,10"""	1.1	[undead][ghost][detector]	death_knight	black_death_knight	1.3		patroller	enemy	M	0			skeleton3	
sealmaster_3	miniboss	warrior	12	21	ice_blast	20	"""-40,-40,30,170,170,10"""	1.1	[undead][ghost][detector]	death_knight	black_death_knight	1.3		patroller	enemy	M	0			skeleton3	
sealmaster_4	miniboss	warrior	12	21	staff_arcanist	22	"""-30,-30,-30,170,170,30"""	1.1	[undead][ghost][detector]	death_knight	black_death_knight	1.3		patroller	enemy	M	0			skeleton3	
whitewater	strong	warrior	12	23	bluesteel_longsword	15		1	[shield]	knight	male_mail	1		patroller	player	M	10		setVariable#guard_follow,1		
