Weapon_ID	name	min_damage	max_damage	crit_chance	crit	Speed	reach	2-handed	ranged	light	range_speed	ranged_type	sprite	damage_type	secondary damage	secondary type	proc_type	proc_chance	proc_level	slash_sprite
bewitched4_satisfier_bow		8	13	5	200	13	7	1	1				dildo		3	d				
blessed_satisfier_bow		8	13	5	200	13	7	1	1				dildo		3	p				
bewitched_wand_slumber	Giver of Slumber A4	7	14	8	200	11	7		1			w	b_magic		3	c	paralysis	20	6	
bewitched2_wand_slumber	Giver of Slumber A4	7	14	8	200	11	7		1			w	b_magic		3	f	paralysis	20	6	
bewitched3_wand_slumber	Giver of Slumber A4	7	14	8	200	11	7		1			w	b_magic		3	s	paralysis	20	6	
bewitched4_wand_slumber	Giver of Slumber A4	7	14	8	200	11	7		1			w	b_magic		3	d	paralysis	20	6	
blessed_wand_slumber	Giver of Slumber A4	7	14	8	200	11	7		1			w	b_magic		3	p	paralysis	20	6	
bewitched_wand_baffle	Baffle 	1	1	1	200	20	7		1			w	b_magic		3	c	slow	15	5	
bewitched2_wand_baffle	Baffle 	1	1	1	200	20	7		1			w	b_magic		3	f	slow	15	5	
bewitched3_wand_baffle	Baffle 	1	1	1	200	20	7		1			w	b_magic		3	s	slow	15	5	
bewitched4_wand_baffle	Baffle 	1	1	1	200	20	7		1			w	b_magic		3	d	slow	15	5	
blessed_wand_baffle	Baffle 	1	1	1	200	20	7		1			w	b_magic		3	p	slow	15	5	
bewitched_balthasar_ray	Balthasar A5	17	19	6	200	9	7	1	1			s	ray1		3	c	stun	5	2	
bewitched2_balthasar_ray	Balthasar A5	17	19	6	200	9	7	1	1			s	ray1		3	f	stun	5	2	
bewitched3_balthasar_ray	Balthasar A5	17	19	6	200	9	7	1	1			s	ray1		3	s	stun	5	2	
bewitched4_balthasar_ray	Balthasar A5	17	19	6	200	9	7	1	1			s	ray1		3	d	stun	5	2	
blessed_balthasar_ray	Balthasar A5	17	19	6	200	9	7	1	1			s	ray1		3	p	stun	5	2	
bewitched_staff_5	Wall-Punch A2	13	19	5	200	9	7	1	1			s	b_magic		3	c				
bewitched2_staff_5	Wall-Punch A2	13	19	5	200	9	7	1	1			s	b_magic		3	f				
bewitched3_staff_5	Wall-Punch A2	13	19	5	200	9	7	1	1			s	b_magic		3	s				
bewitched4_staff_5	Wall-Punch A2	13	19	5	200	9	7	1	1			s	b_magic		3	d				
blessed_staff_5	Wall-Punch A2	13	19	5	200	9	7	1	1			s	b_magic		3	p				
bewitched_pizdec_staff	 A5	18	25	8	200	11	7	1	1			s	b_magic		3	c	paralysis	25	6	
bewitched2_pizdec_staff	 A5	18	25	8	200	11	7	1	1			s	b_magic		3	f	paralysis	25	6	
bewitched3_pizdec_staff	 A5	18	25	8	200	11	7	1	1			s	b_magic		3	s	paralysis	25	6	
bewitched4_pizdec_staff	 A5	18	25	8	200	11	7	1	1			s	b_magic		3	d	paralysis	25	6	
blessed_pizdec_staff	 A5	18	25	8	200	11	7	1	1			s	b_magic		3	p	paralysis	25	6	
dignity_dagger		8	14	7	200	13	1			1										
bewitched_dignity_dagger		8	14	7	200	13	1			1					6	c				
bewitched2_dignity_dagger		8	14	7	200	13	1			1					6	f				
bewitched3_dignity_dagger		8	14	7	200	13	1			1					6	s				
bewitched4_dignity_dagger		8	14	7	200	13	1			1					6	d				
blessed_dignity_dagger		8	14	7	200	13	1			1					7	p				
sword_ice_5		8	18	4	200	9	1	1							8	c				
greataxe_toxic		4	25	5	200	9	1	1							8	t				
dagger_horn		6	12	7	200	13	1			1					6	c	paralysis	6	5	
staff_toxic_4	 A3	8	16	7	200	9	7	1	1			s	g_magic	t			slow	15	5	
staff_6	 A2	16	19	6	200	9	7	1	1			s	b_magic				stun	10	2	
wand_shock_2	 A1	8	14	7	200	11	7		1			w	lightning	s			stun	10	2	
wand_toxic_2	 A1	8	12	7	200	11	7		1			w	acid1	t			stun	10	2	
staff_fire_2	 A2	9	18	6	200	9	7	1	1			s	fire1	f						
wand_spirit_2	 A1	9	13	7	200	11	7		1			w	b_magic	p			stun	10	2	
wand_death_3	 A1	10	16	7	200	11	7		1			w	black_magic	d			stun	10	2	
staff_shock_8	 A2	9	19	6	200	9	7	1	1			s	lightning	s			stun	20	3	
shock_dagger_3		7	14	7	200	13	1			1					9	s				
greatsword_thunder_3		13	24	4	200	9	1	1							9	s				
greataxe_fire_2		4	25	5	200	9	1	1							9	f				
longsword_ice		10	16	6	200	10	1								7	c	slow	6	3	
bow_shock_1		8	14	5	200	14	7	1	1				ion	s			emp	8	20	
bewitched_staff_6	 A2	16	19	6	200	9	7	1	1			s	b_magic		3	c	stun	10	2	
bewitched2_staff_6	 A2	16	19	6	200	9	7	1	1			s	b_magic		3	f	stun	10	2	
bewitched3_staff_6	 A2	16	19	6	200	9	7	1	1			s	b_magic		3	s	stun	10	2	